id,period,model,rule,piq,y,irate,rrate,pi
194,78,"US_FU19","Inertial_Taylor",-.000094,-.0000904,-.0002644,-.000177,-.0001053
194,79,"US_FU19","Inertial_Taylor",-.0000874,-.0000836,-.0002455,-.0001643,-.0000979
194,80,"US_FU19","Inertial_Taylor",-.0000812,-.0000774,-.0002279,-.0001525,-.0000909
194,81,"US_FU19","Inertial_Taylor",-.0000754,-.0000716,-.0002115,-.0001414,-.0000845
194,82,"US_FU19","Inertial_Taylor",-.0000701,-.0000663,-.0001964,-.0001313,-.0000785
194,83,"US_FU19","Inertial_Taylor",-.0000651,-.0000613,-.0001823,-.0001218,-.0000729
194,84,"US_FU19","Inertial_Taylor",-.0000605,-.0000568,-.0001692,-.000113,-.0000678
194,85,"US_FU19","Inertial_Taylor",-.0000562,-.0000526,-.0001571,-.0001049,-.0000629
194,86,"US_FU19","Inertial_Taylor",-.0000522,-.0000487,-.0001458,-.0000973,-.0000585
194,87,"US_FU19","Inertial_Taylor",-.0000485,-.0000451,-.0001354,-.0000904,-.0000543
194,88,"US_FU19","Inertial_Taylor",-.000045,-.0000417,-.0001257,-.0000839,-.0000504
194,89,"US_FU19","Inertial_Taylor",-.0000418,-.0000387,-.0001166,-.0000778,-.0000469
194,90,"US_FU19","Inertial_Taylor",-.0000388,-.0000358,-.0001083,-.0000722,-.0000435
194,91,"US_FU19","Inertial_Taylor",-.0000361,-.0000332,-.0001005,-.000067,-.0000404
194,92,"US_FU19","Inertial_Taylor",-.0000335,-.0000307,-.0000933,-.0000622,-.0000375
194,93,"US_FU19","Inertial_Taylor",-.0000311,-.0000285,-.0000866,-.0000577,-.0000349
194,94,"US_FU19","Inertial_Taylor",-.0000289,-.0000264,-.0000804,-.0000536,-.0000324
194,95,"US_FU19","Inertial_Taylor",-.0000268,-.0000245,-.0000746,-.0000497,-.0000301
194,96,"US_FU19","Inertial_Taylor",-.0000249,-.0000227,-.0000693,-.0000462,-.0000279
194,97,"US_FU19","Inertial_Taylor",-.0000231,-.000021,-.0000643,-.0000428,-.0000259
194,98,"US_FU19","Inertial_Taylor",-.0000215,-.0000195,-.0000597,-.0000397,-.0000241
194,99,"US_FU19","Inertial_Taylor",-.00002,-.0000181,-.0000554,0,-.0000224
196,1,"US_FU19","Taylor",.0006933,.0705992,-.9644404,-.9650745,.0001733
196,2,"US_FU19","Taylor",.0006341,.0382982,.0196468,.0191749,.0003318
196,3,"US_FU19","Taylor",.0004719,.0211891,.0112693,.0109371,.0004498
196,4,"US_FU19","Taylor",.0003322,.0120574,.006828,.0066017,.0005329
196,5,"US_FU19","Taylor",.0002263,.0071333,.0041908,.0040444,.0004161
196,6,"US_FU19","Taylor",.0001464,.0044254,.002654,.0025692,.0002942
196,7,"US_FU19","Taylor",.0000848,.0028899,.0017411,.0017052,.0001974
196,8,"US_FU19","Taylor",.0000359,.0019811,.0011756,.001179,.0001234
196,9,"US_FU19","Taylor",-3.41e-06,.0014134,.0008056,.000841,.0000659
196,10,"US_FU19","Taylor",-.0000354,.0010365,.000549,.0006104,.0000205
196,11,"US_FU19","Taylor",-.0000614,.0007708,.0003613,.0004437,-.0000161
196,12,"US_FU19","Taylor",-.0000824,.0005735,.0002182,.0003175,-.0000457
196,13,"US_FU19","Taylor",-.0000993,.0004208,.000106,.0002185,-.0000696
196,14,"US_FU19","Taylor",-.0001125,.0002994,.0000163,.000139,-.0000889
196,15,"US_FU19","Taylor",-.0001227,.0002012,-.0000558,.0000745,-.0001043
196,16,"US_FU19","Taylor",-.0001303,.0001211,-.0001138,.0000217,-.0001162
196,17,"US_FU19","Taylor",-.0001355,.0000556,-.0001601,-.0000213,-.0001253
196,18,"US_FU19","Taylor",-.0001388,2.09e-06,-.0001967,-.0000562,-.0001318
196,19,"US_FU19","Taylor",-.0001405,-.0000413,-.0002251,-.0000843,-.0001363
196,20,"US_FU19","Taylor",-.0001408,-.0000761,-.0002464,-.0001065,-.0001389
196,21,"US_FU19","Taylor",-.0001399,-.0001037,-.0002618,-.0001238,-.00014
196,22,"US_FU19","Taylor",-.000138,-.0001251,-.0002723,-.0001369,-.0001398
196,23,"US_FU19","Taylor",-.0001354,-.0001414,-.0002785,-.0001464,-.0001385
196,24,"US_FU19","Taylor",-.0001321,-.0001532,-.0002811,-.0001529,-.0001363
196,25,"US_FU19","Taylor",-.0001282,-.0001614,-.0002808,-.0001568,-.0001334
196,26,"US_FU19","Taylor",-.000124,-.0001665,-.0002781,-.0001586,-.0001299
196,27,"US_FU19","Taylor",-.0001195,-.000169,-.0002734,-.0001587,-.000126
196,28,"US_FU19","Taylor",-.0001148,-.0001694,-.0002671,-.0001572,-.0001216
196,29,"US_FU19","Taylor",-.0001099,-.0001681,-.0002596,-.0001547,-.000117
196,30,"US_FU19","Taylor",-.0001049,-.0001653,-.0002511,-.0001511,-.0001123
196,31,"US_FU19","Taylor",-.0001,-.0001615,-.0002418,-.0001468,-.0001074
196,32,"US_FU19","Taylor",-.000095,-.0001568,-.0002321,-.000142,-.0001024
196,33,"US_FU19","Taylor",-.0000901,-.0001514,-.000222,-.0001367,-.0000975
196,34,"US_FU19","Taylor",-.0000853,-.0001456,-.0002117,-.0001311,-.0000926
196,35,"US_FU19","Taylor",-.0000806,-.0001393,-.0002013,-.0001253,-.0000877
196,36,"US_FU19","Taylor",-.000076,-.0001329,-.0001909,-.0001193,-.000083
196,37,"US_FU19","Taylor",-.0000716,-.0001264,-.0001807,-.0001134,-.0000784
196,38,"US_FU19","Taylor",-.0000673,-.0001198,-.0001707,-.0001075,-.0000739
196,39,"US_FU19","Taylor",-.0000632,-.0001133,-.0001609,-.0001016,-.0000695
196,40,"US_FU19","Taylor",-.0000593,-.0001069,-.0001514,-.0000959,-.0000653
196,41,"US_FU19","Taylor",-.0000555,-.0001006,-.0001423,-.0000904,-.0000613
196,42,"US_FU19","Taylor",-.0000519,-.0000945,-.0001334,-.0000849,-.0000575
196,43,"US_FU19","Taylor",-.0000485,-.0000886,-.000125,-.0000797,-.0000538
196,44,"US_FU19","Taylor",-.0000453,-.0000829,-.0001169,-.0000747,-.0000503
196,45,"US_FU19","Taylor",-.0000422,-.0000774,-.0001092,-.0000699,-.000047
196,46,"US_FU19","Taylor",-.0000393,-.0000722,-.0001019,-.0000653,-.0000438
196,47,"US_FU19","Taylor",-.0000366,-.0000673,-.000095,-.0000609,-.0000409
196,48,"US_FU19","Taylor",-.0000341,-.0000626,-.0000884,-.0000568,-.0000381
196,49,"US_FU19","Taylor",-.0000316,-.0000582,-.0000822,-.0000528,-.0000354
196,50,"US_FU19","Taylor",-.0000294,-.000054,-.0000764,-.0000492,-.0000329
196,51,"US_FU19","Taylor",-.0000272,-.00005,-.0000709,-.0000456,-.0000306
196,52,"US_FU19","Taylor",-.0000253,-.0000463,-.0000657,-.0000423,-.0000284
196,53,"US_FU19","Taylor",-.0000234,-.0000429,-.0000609,-.0000393,-.0000263
196,54,"US_FU19","Taylor",-.0000216,-.0000396,-.0000564,-.0000364,-.0000244
196,55,"US_FU19","Taylor",-.00002,-.0000366,-.0000522,-.0000337,-.0000226
196,56,"US_FU19","Taylor",-.0000185,-.0000337,-.0000482,-.0000311,-.0000209
196,57,"US_FU19","Taylor",-.0000171,-.0000311,-.0000445,-.0000287,-.0000193
196,58,"US_FU19","Taylor",-.0000158,-.0000286,-.0000411,-.0000265,-.0000179
196,59,"US_FU19","Taylor",-.0000146,-.0000264,-.0000379,-.0000245,-.0000165
196,60,"US_FU19","Taylor",-.0000134,-.0000242,-.0000349,-.0000225,-.0000152
196,61,"US_FU19","Taylor",-.0000124,-.0000223,-.0000322,-.0000208,-.000014
196,62,"US_FU19","Taylor",-.0000114,-.0000205,-.0000296,-.0000191,-.0000129
196,63,"US_FU19","Taylor",-.0000105,-.0000188,-.0000273,-.0000176,-.0000119
196,64,"US_FU19","Taylor",-9.65e-06,-.0000172,-.0000251,-.0000162,-.000011
196,65,"US_FU19","Taylor",-8.88e-06,-.0000158,-.000023,-.0000148,-.0000101
196,66,"US_FU19","Taylor",-8.16e-06,-.0000144,-.0000212,-.0000137,-9.29e-06
196,67,"US_FU19","Taylor",-7.49e-06,-.0000132,-.0000194,-.0000125,-8.54e-06
196,68,"US_FU19","Taylor",-6.88e-06,-.0000121,-.0000178,-.0000115,-7.85e-06
196,69,"US_FU19","Taylor",-6.32e-06,-.0000111,-.0000163,-.0000105,-7.21e-06
196,70,"US_FU19","Taylor",-5.79e-06,-.0000101,-.000015,-9.69e-06,-6.62e-06
196,71,"US_FU19","Taylor",-5.31e-06,-9.23e-06,-.0000137,-8.83e-06,-6.08e-06
196,72,"US_FU19","Taylor",-4.87e-06,-8.42e-06,-.0000126,-8.14e-06,-5.57e-06
196,73,"US_FU19","Taylor",-4.46e-06,-7.68e-06,-.0000115,-7.41e-06,-5.11e-06
196,74,"US_FU19","Taylor",-4.09e-06,-7.01e-06,-.0000105,-6.76e-06,-4.68e-06
196,75,"US_FU19","Taylor",-3.74e-06,-6.38e-06,-9.63e-06,-6.21e-06,-4.29e-06
196,76,"US_FU19","Taylor",-3.42e-06,-5.82e-06,-8.80e-06,-5.67e-06,-3.93e-06
196,77,"US_FU19","Taylor",-3.13e-06,-5.30e-06,-8.04e-06,-5.18e-06,-3.60e-06
196,78,"US_FU19","Taylor",-2.86e-06,-4.82e-06,-7.34e-06,-4.72e-06,-3.29e-06
196,79,"US_FU19","Taylor",-2.62e-06,-4.38e-06,-6.71e-06,-4.32e-06,-3.01e-06
196,80,"US_FU19","Taylor",-2.39e-06,-3.99e-06,-6.12e-06,-3.94e-06,-2.75e-06
196,81,"US_FU19","Taylor",-2.18e-06,-3.62e-06,-5.58e-06,-3.59e-06,-2.51e-06
196,82,"US_FU19","Taylor",-1.99e-06,-3.29e-06,-5.09e-06,-3.27e-06,-2.30e-06
196,83,"US_FU19","Taylor",-1.82e-06,-2.99e-06,-4.64e-06,-2.98e-06,-2.10e-06
196,84,"US_FU19","Taylor",-1.66e-06,-2.71e-06,-4.23e-06,-2.72e-06,-1.91e-06
196,85,"US_FU19","Taylor",-1.51e-06,-2.46e-06,-3.85e-06,-2.47e-06,-1.75e-06
196,86,"US_FU19","Taylor",-1.38e-06,-2.23e-06,-3.51e-06,-2.25e-06,-1.59e-06
196,87,"US_FU19","Taylor",-1.26e-06,-2.02e-06,-3.19e-06,-2.04e-06,-1.45e-06
196,88,"US_FU19","Taylor",-1.15e-06,-1.83e-06,-2.90e-06,-1.86e-06,-1.33e-06
196,89,"US_FU19","Taylor",-1.04e-06,-1.66e-06,-2.64e-06,-1.69e-06,-1.21e-06
196,90,"US_FU19","Taylor",-9.51e-07,-1.50e-06,-2.40e-06,-1.54e-06,-1.10e-06
196,91,"US_FU19","Taylor",-8.65e-07,-1.36e-06,-2.18e-06,-1.39e-06,-1.00e-06
196,92,"US_FU19","Taylor",-7.87e-07,-1.23e-06,-1.98e-06,-1.26e-06,-9.12e-07
196,93,"US_FU19","Taylor",-7.16e-07,-1.11e-06,-1.80e-06,-1.15e-06,-8.30e-07
196,94,"US_FU19","Taylor",-6.51e-07,-1.01e-06,-1.64e-06,-1.05e-06,-7.55e-07
196,95,"US_FU19","Taylor",-5.92e-07,-9.08e-07,-1.48e-06,-9.42e-07,-6.87e-07
196,96,"US_FU19","Taylor",-5.38e-07,-8.20e-07,-1.35e-06,-8.61e-07,-6.24e-07
196,97,"US_FU19","Taylor",-4.89e-07,-7.41e-07,-1.22e-06,-7.76e-07,-5.68e-07
196,98,"US_FU19","Taylor",-4.44e-07,-6.68e-07,-1.11e-06,-7.07e-07,-5.16e-07
196,99,"US_FU19","Taylor",-4.03e-07,-6.03e-07,-1.00e-06,0,-4.68e-07
197,1,"US_FV15","Growth",.0468449,.0683758,-.9870613,-1.060402,.0117112
197,2,"US_FV15","Growth",.0733406,.10681,-.7156773,-.8014079,.0300464
197,3,"US_FV15","Growth",.0857306,.1246076,-.5018774,-.5905921,.051479
197,4,"US_FV15","Growth",.0887147,.1287419,-.3326937,-.4184365,.0736577
197,5,"US_FV15","Growth",.0857428,.1243063,-.2112606,-.2905413,.0833822
197,6,"US_FV15","Growth",.0792807,.1148718,-.1256125,-.1966525,.0848672
197,7,"US_FV15","Growth",.07104,.1028866,-.0664766,-.1286456,.0811945
197,8,"US_FV15","Growth",.062169,.0899812,-.0267432,-.080147,.0745581
197,9,"US_FV15","Growth",.0534038,.0771986,-.0010184,-.0462047,.0664734
197,10,"US_FV15","Growth",.0451864,.0651671,.0147543,-.0229999,.0579498
197,11,"US_FV15","Growth",.0377542,.0542284,.0235941,-.0076127,.0496283
197,12,"US_FV15","Growth",.0312068,.0445311,.0277222,.0021677,.0418878
197,13,"US_FV15","Growth",.0255545,.0360987,.0287512,.0079982,.0349255
197,14,"US_FV15","Growth",.0207531,.0288769,.0278336,.0111058,.0288171
197,15,"US_FV15","Growth",.0167277,.0227677,.0257778,.012388,.0235605
197,16,"US_FV15","Growth",.0133898,.0176519,.0231383,.0124912,.0191063
197,17,"US_FV15","Growth",.0106471,.013404,.0202842,.0118733,.0153794
197,18,"US_FV15","Growth",.0084109,.0099016,.0174514,.010852,.0122939
197,19,"US_FV15","Growth",.0065994,.0070307,.0147821,.0096422,.0097618
197,20,"US_FV15","Growth",.0051399,.0046891,.0123535,.0083845,.0076993
197,21,"US_FV15","Growth",.003969,.0027869,.0101991,.0071663,.0060298
197,22,"US_FV15","Growth",.0030328,.0012467,.0083245,.0060384,.0046853
197,23,"US_FV15","Growth",.0022861,2.96e-06,.0067175,.0050262,.0036069
197,24,"US_FV15","Growth",.0016913,-.0009994,.0053563,.0041386,.0027448
197,25,"US_FV15","Growth",.0012177,-.001806,.0042145,.0033741,.0020569
197,26,"US_FV15","Growth",.0008404,-.0024544,.003264,.0027247,.0015088
197,27,"US_FV15","Growth",.0005393,-.002975,.0024778,.0021793,.0010722
197,28,"US_FV15","Growth",.0002985,-.0033926,.0018307,.0017256,.000724
197,29,"US_FV15","Growth",.0001052,-.0037275,.0013001,.0013509,.0004458
197,30,"US_FV15","Growth",-.0000508,-.0039955,.0008661,.0010432,.0002231
197,31,"US_FV15","Growth",-.0001771,-.0042095,.0005117,.0007918,.0000439
197,32,"US_FV15","Growth",-.0002801,-.00438,.0002226,.0005871,-.0001007
197,33,"US_FV15","Growth",-.0003645,-.004515,-.0000133,.0004209,-.0002181
197,34,"US_FV15","Growth",-.0004342,-.0046211,-.0002059,.000286,-.000314
197,35,"US_FV15","Growth",-.000492,-.0047036,-.0003635,.0001767,-.0003927
197,36,"US_FV15","Growth",-.0005401,-.0047666,-.0004926,.000088,-.0004577
197,37,"US_FV15","Growth",-.0005805,-.0048135,-.0005986,.0000159,-.0005117
197,38,"US_FV15","Growth",-.0006145,-.0048469,-.000686,-.0000429,-.0005568
197,39,"US_FV15","Growth",-.0006431,-.004869,-.0007581,-.0000909,-.0005946
197,40,"US_FV15","Growth",-.0006672,-.0048816,-.0008178,-.0001302,-.0006263
197,41,"US_FV15","Growth",-.0006876,-.0048861,-.0008674,-.0001626,-.0006531
197,42,"US_FV15","Growth",-.0007047,-.0048837,-.0009085,-.0001894,-.0006757
197,43,"US_FV15","Growth",-.0007191,-.0048753,-.0009427,-.0002117,-.0006947
197,44,"US_FV15","Growth",-.000731,-.0048619,-.000971,-.0002302,-.0007106
197,45,"US_FV15","Growth",-.0007408,-.004844,-.0009944,-.0002458,-.0007239
197,46,"US_FV15","Growth",-.0007487,-.0048223,-.0010137,-.0002588,-.0007349
197,47,"US_FV15","Growth",-.000755,-.0047972,-.0010295,-.0002697,-.0007438
197,48,"US_FV15","Growth",-.0007598,-.0047692,-.0010422,-.0002789,-.000751
197,49,"US_FV15","Growth",-.0007633,-.0047387,-.0010522,-.0002866,-.0007567
197,50,"US_FV15","Growth",-.0007656,-.0047059,-.0010599,-.0002931,-.0007609
197,51,"US_FV15","Growth",-.0007668,-.0046712,-.0010657,-.0002985,-.0007639
197,52,"US_FV15","Growth",-.0007672,-.0046348,-.0010696,-.0003029,-.0007657
197,53,"US_FV15","Growth",-.0007667,-.004597,-.0010719,-.0003065,-.0007666
197,54,"US_FV15","Growth",-.0007654,-.0045578,-.0010729,-.0003094,-.0007665
197,55,"US_FV15","Growth",-.0007635,-.0045176,-.0010726,-.0003117,-.0007657
197,56,"US_FV15","Growth",-.0007609,-.0044765,-.0010712,-.0003134,-.0007641
197,57,"US_FV15","Growth",-.0007578,-.0044345,-.0010688,-.0003146,-.0007619
197,58,"US_FV15","Growth",-.0007542,-.0043918,-.0010655,-.0003153,-.0007591
197,59,"US_FV15","Growth",-.0007502,-.0043486,-.0010614,-.0003157,-.0007558
197,60,"US_FV15","Growth",-.0007458,-.004305,-.0010566,-.0003156,-.000752
197,61,"US_FV15","Growth",-.000741,-.0042609,-.0010512,-.0003153,-.0007478
197,62,"US_FV15","Growth",-.0007359,-.0042166,-.0010452,-.0003147,-.0007432
197,63,"US_FV15","Growth",-.0007305,-.004172,-.0010387,-.0003138,-.0007383
197,64,"US_FV15","Growth",-.0007249,-.0041273,-.0010317,-.0003126,-.0007331
197,65,"US_FV15","Growth",-.0007191,-.0040825,-.0010244,-.0003113,-.0007276
197,66,"US_FV15","Growth",-.0007131,-.0040377,-.0010166,-.0003097,-.0007219
197,67,"US_FV15","Growth",-.0007069,-.0039929,-.0010086,-.000308,-.000716
197,68,"US_FV15","Growth",-.0007006,-.0039482,-.0010003,-.0003062,-.0007099
197,69,"US_FV15","Growth",-.0006941,-.0039035,-.0009917,-.0003042,-.0007037
197,70,"US_FV15","Growth",-.0006875,-.003859,-.0009829,-.000302,-.0006973
197,71,"US_FV15","Growth",-.0006809,-.0038147,-.0009739,-.0002998,-.0006908
197,72,"US_FV15","Growth",-.0006741,-.0037705,-.0009648,-.0002975,-.0006842
197,73,"US_FV15","Growth",-.0006673,-.0037266,-.0009556,-.000295,-.0006775
197,74,"US_FV15","Growth",-.0006605,-.003683,-.0009462,-.0002926,-.0006707
197,75,"US_FV15","Growth",-.0006536,-.0036396,-.0009367,-.00029,-.0006639
197,76,"US_FV15","Growth",-.0006467,-.0035964,-.0009272,-.0002874,-.000657
197,77,"US_FV15","Growth",-.0006398,-.0035536,-.0009175,-.0002847,-.0006501
197,78,"US_FV15","Growth",-.0006328,-.0035111,-.0009079,-.000282,-.0006432
197,79,"US_FV15","Growth",-.0006259,-.003469,-.0008982,-.0002793,-.0006363
197,80,"US_FV15","Growth",-.0006189,-.0034272,-.0008885,-.0002765,-.0006293
197,81,"US_FV15","Growth",-.000612,-.0033857,-.0008788,-.0002737,-.0006224
197,82,"US_FV15","Growth",-.0006051,-.0033446,-.0008691,-.0002709,-.0006155
197,83,"US_FV15","Growth",-.0005982,-.0033039,-.0008594,-.0002681,-.0006085
197,84,"US_FV15","Growth",-.0005913,-.0032635,-.0008497,-.0002652,-.0006016
197,85,"US_FV15","Growth",-.0005845,-.0032236,-.00084,-.0002624,-.0005948
197,86,"US_FV15","Growth",-.0005777,-.003184,-.0008304,-.0002595,-.0005879
197,87,"US_FV15","Growth",-.0005709,-.0031448,-.0008208,-.0002567,-.0005811
197,88,"US_FV15","Growth",-.0005642,-.003106,-.0008113,-.0002538,-.0005743
197,89,"US_FV15","Growth",-.0005575,-.0030676,-.0008018,-.000251,-.0005676
197,90,"US_FV15","Growth",-.0005509,-.0030297,-.0007924,-.0002481,-.0005609
197,91,"US_FV15","Growth",-.0005443,-.0029921,-.0007831,-.0002453,-.0005542
197,92,"US_FV15","Growth",-.0005378,-.0029549,-.0007738,-.0002425,-.0005476
197,93,"US_FV15","Growth",-.0005313,-.0029181,-.0007645,-.0002397,-.0005411
197,94,"US_FV15","Growth",-.0005249,-.0028818,-.0007554,-.0002369,-.0005346
197,95,"US_FV15","Growth",-.0005185,-.0028458,-.0007463,-.0002341,-.0005281
197,96,"US_FV15","Growth",-.0005122,-.0028103,-.0007373,-.0002313,-.0005217
197,97,"US_FV15","Growth",-.0005059,-.0027751,-.0007283,-.0002286,-.0005154
197,98,"US_FV15","Growth",-.0004997,-.0027404,-.0007195,-.0002259,-.0005091
197,99,"US_FV15","Growth",-.0004936,-.002706,-.0007107,0,-.0005029
198,1,"US_FV15","Inertial_Taylor",.0316193,.0601651,-.9895151,-1.038541,.0079048
198,2,"US_FV15","Inertial_Taylor",.0490259,.092067,-.7230675,-.7795298,.0201613
198,3,"US_FV15","Inertial_Taylor",.0564623,.1047787,-.5163494,-.5736452,.0342768
198,4,"US_FV15","Inertial_Taylor",.0572958,.1050505,-.3559055,-.4099814,.0486008
198,5,"US_FV15","Inertial_Taylor",.0540759,.0978034,-.2343731,-.283023,.054215
198,6,"US_FV15","Inertial_Taylor",.04865,.0865173,-.1446698,-.1869654,.054121
198,7,"US_FV15","Inertial_Taylor",.0422956,.0735642,-.0803395,-.1161888,.0505793
198,8,"US_FV15","Inertial_Taylor",.0358493,.0604853,-.0357374,-.0655561,.0452177
198,9,"US_FV15","Inertial_Taylor",.0298187,.0482156,-.0060936,-.0305701,.0391534
198,10,"US_FV15","Inertial_Taylor",.0244765,.0372608,.0125037,-.0074306,.03311
198,11,"US_FV15","Inertial_Taylor",.0199343,.0278342,.0231769,.0069775,.0275197
198,12,"US_FV15","Inertial_Taylor",.0161994,.0199585,.0283552,.015139,.0226072
198,13,"US_FV15","Inertial_Taylor",.0132162,.0135412,.0298803,.0189843,.0184566
198,14,"US_FV15","Inertial_Taylor",.010896,.0084267,.0291116,.0199747,.0150615
198,15,"US_FV15","Inertial_Taylor",.0091369,.0044329,.0270236,.0191867,.0123621
198,16,"US_FV15","Inertial_Taylor",.0078369,.0013744,.0242913,.0173902,.0102715
198,17,"US_FV15","Inertial_Taylor",.0069012,-.0009231,.0213629,.0151164,.0086927
198,18,"US_FV15","Inertial_Taylor",.0062465,-.0026153,.0185191,.0127164,.0075304
198,19,"US_FV15","Inertial_Taylor",.0058027,-.003836,.0159212,.0104088,.0066968
198,20,"US_FV15","Inertial_Taylor",.0055123,-.0046963,.0136472,.0083173,.0061157
198,21,"US_FV15","Inertial_Taylor",.0053299,-.0052865,.0117207,.0065002,.0057229
198,22,"US_FV15","Inertial_Taylor",.0052205,-.0056782,.0101306,.0049729,.0054664
198,23,"US_FV15","Inertial_Taylor",.0051577,-.0059266,.0088465,.0037239,.0053051
198,24,"US_FV15","Inertial_Taylor",.0051227,-.0060739,.0078286,.0027267,.0052077
198,25,"US_FV15","Inertial_Taylor",.0051019,-.0061512,.007034,.0019477,.0051507
198,26,"US_FV15","Inertial_Taylor",.0050863,-.0061812,.0064218,.0013516,.0051172
198,27,"US_FV15","Inertial_Taylor",.0050702,-.0061801,.0059546,.0009044,.0050953
198,28,"US_FV15","Inertial_Taylor",.0050502,-.0061591,.0056,.0005755,.0050772
198,29,"US_FV15","Inertial_Taylor",.0050244,-.0061256,.005331,.0003386,.0050578
198,30,"US_FV15","Inertial_Taylor",.0049924,-.0060846,.0051255,.0001714,.0050343
198,31,"US_FV15","Inertial_Taylor",.0049541,-.0060391,.0049662,.000056,.0050053
198,32,"US_FV15","Inertial_Taylor",.0049102,-.005991,.0048397,-.0000217,.0049703
198,33,"US_FV15","Inertial_Taylor",.0048614,-.0059411,.0047357,-.0000728,.0049295
198,34,"US_FV15","Inertial_Taylor",.0048084,-.00589,.0046468,-.0001054,.0048835
198,35,"US_FV15","Inertial_Taylor",.0047522,-.0058379,.0045678,-.0001257,.0048331
198,36,"US_FV15","Inertial_Taylor",.0046935,-.0057848,.0044948,-.0001381,.0047789
198,37,"US_FV15","Inertial_Taylor",.0046329,-.0057305,.0044255,-.0001456,.0047218
198,38,"US_FV15","Inertial_Taylor",.0045711,-.0056751,.0043581,-.0001503,.0046624
198,39,"US_FV15","Inertial_Taylor",.0045084,-.0056184,.0042919,-.0001535,.0046015
198,40,"US_FV15","Inertial_Taylor",.0044454,-.0055606,.0042261,-.0001561,.0045394
198,41,"US_FV15","Inertial_Taylor",.0043822,-.0055016,.0041607,-.0001584,.0044768
198,42,"US_FV15","Inertial_Taylor",.0043191,-.0054414,.0040955,-.0001608,.0044138
198,43,"US_FV15","Inertial_Taylor",.0042563,-.0053802,.0040306,-.0001634,.0043507
198,44,"US_FV15","Inertial_Taylor",.004194,-.005318,.0039662,-.000166,.0042879
198,45,"US_FV15","Inertial_Taylor",.0041322,-.0052551,.0039023,-.0001687,.0042254
198,46,"US_FV15","Inertial_Taylor",.004071,-.0051914,.003839,-.0001714,.0041634
198,47,"US_FV15","Inertial_Taylor",.0040104,-.0051272,.0037766,-.000174,.0041019
198,48,"US_FV15","Inertial_Taylor",.0039506,-.0050626,.003715,-.0001764,.004041
198,49,"US_FV15","Inertial_Taylor",.0038914,-.0049976,.0036544,-.0001786,.0039808
198,50,"US_FV15","Inertial_Taylor",.003833,-.0049325,.0035947,-.0001805,.0039213
198,51,"US_FV15","Inertial_Taylor",.0037753,-.0048673,.0035361,-.0001822,.0038625
198,52,"US_FV15","Inertial_Taylor",.0037183,-.0048021,.0034785,-.0001836,.0038045
198,53,"US_FV15","Inertial_Taylor",.003662,-.004737,.0034219,-.0001846,.0037471
198,54,"US_FV15","Inertial_Taylor",.0036065,-.0046721,.0033664,-.0001854,.0036905
198,55,"US_FV15","Inertial_Taylor",.0035518,-.0046074,.0033119,-.0001859,.0036347
198,56,"US_FV15","Inertial_Taylor",.0034977,-.0045431,.0032583,-.0001861,.0035795
198,57,"US_FV15","Inertial_Taylor",.0034444,-.0044791,.0032058,-.0001861,.0035251
198,58,"US_FV15","Inertial_Taylor",.0033918,-.0044155,.0031542,-.0001858,.0034714
198,59,"US_FV15","Inertial_Taylor",.00334,-.0043525,.0031035,-.0001853,.0034185
198,60,"US_FV15","Inertial_Taylor",.0032888,-.0042899,.0030538,-.0001847,.0033663
198,61,"US_FV15","Inertial_Taylor",.0032384,-.0042279,.0030049,-.0001838,.0033148
